사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2017010200100055,2017년 1월 2일 05시,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 젖음/습기,비,기타 - 기타,자전거,남,27세,상해없음,보행자,여,74세,경상
2017010200100060,2017년 1월 2일 06시,월요일,서울특별시 강북구 미아동,중상사고,0,1,0,0,차대차 - 추돌,신호위반,포장 - 젖음/습기,흐림,교차로 - 교차로안,자전거,남,73세,중상,승용,남,39세,상해없음
2017010300100168,2017년 1월 3일 09시,화요일,서울특별시 마포구 합정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로안,자전거,여,45세,경상,승용,남,74세,상해없음
2017010300100197,2017년 1월 3일 10시,화요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,67세,경상,승합,남,35세,상해없음
2017010300100201,2017년 1월 3일 10시,화요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,13세,경상,승합,남,41세,상해없음
2017010300100381,2017년 1월 3일 17시,화요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,41세,경상,승용,남,28세,상해없음
2017010300100484,2017년 1월 3일 20시,화요일,서울특별시 중구 장충동2가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,31세,상해없음,보행자,여,20세,경상
2017010400100120,2017년 1월 4일 08시,수요일,서울특별시 노원구 상계동,부상신고사고,0,0,0,1,차대차 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,자전거,남,14세,부상신고,승용,여,37세,상해없음
2017010400100141,2017년 1월 4일 09시,수요일,서울특별시 중랑구 면목동,사망사고,1,0,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,80세,사망,승용,남,71세,상해없음
2017010400100142,2017년 1월 4일 09시,수요일,서울특별시 노원구 중계동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,29세,상해없음,보행자,여,64세,중상
2017010400100143,2017년 1월 4일 09시,수요일,서울특별시 은평구 역촌동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,82세,경상,,,,
2017010400100261,2017년 1월 4일 13시,수요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,44세,경상,화물,남,29세,기타불명
2017010400100298,2017년 1월 4일 15시,수요일,서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,11세,경상,승용,여,33세,상해없음
2017010400100326,2017년 1월 4일 16시,수요일,서울특별시 은평구 응암동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,14세,부상신고,승용,여,49세,상해없음
2017010400100391,2017년 1월 4일 18시,수요일,서울특별시 종로구 통의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,71세,경상,승합,남,55세,상해없음
2017010400100535,2017년 1월 4일 22시,수요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,40세,상해없음,보행자,여,44세,경상
2017010500100321,2017년 1월 5일 17시,목요일,서울특별시 동작구 신대방동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,58세,중상,기타불명,기타불명,미분류,기타불명
2017010500100349,2017년 1월 5일 18시,목요일,서울특별시 영등포구 양평동2가,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,26세,상해없음,보행자,여,57세,중상
2017010500100357,2017년 1월 5일 18시,목요일,서울특별시 양천구 신월동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,12세,기타불명,자전거,남,80세,경상
2017010500100440,2017년 1월 5일 20시,목요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차량단독 - 기타,기타,포장 - 기타,기타,단일로 - 기타,자전거,남,50세,경상,,,,
2017010500100532,2017년 1월 5일 23시,목요일,서울특별시 송파구 풍납동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,18세,경상,이륜,남,16세,경상
2017010600100124,2017년 1월 6일 08시,금요일,서울특별시 은평구 불광동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,남,81세,중상,승용,남,56세,상해없음
2017010600100400,2017년 1월 6일 18시,금요일,서울특별시 동대문구 장안동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,64세,경상,화물,남,57세,상해없음
2017010600100550,2017년 1월 6일 22시,금요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,42세,경상,승용,여,36세,상해없음
2017010700100264,2017년 1월 7일 12시,토요일,서울특별시 성동구 마장동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,28세,상해없음,자전거,남,80세,중상
2017010800100040,2017년 1월 8일 01시,일요일,서울특별시 중랑구 면목동,부상신고사고,0,0,0,1,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,16세,부상신고,이륜,남,48세,상해없음
2017010800100136,2017년 1월 8일 09시,일요일,서울특별시 양천구 신월동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,52세,중상,승용,남,53세,상해없음
2017010800100245,2017년 1월 8일 15시,일요일,서울특별시 성동구 송정동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 기타,맑음,교차로 - 교차로부근,자전거,남,55세,중상,승용,남,30세,상해없음
2017010800100335,2017년 1월 8일 19시,일요일,서울특별시 서초구 잠원동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,20세,부상신고,승용,남,58세,상해없음
2017010800100391,2017년 1월 8일 21시,일요일,서울특별시 영등포구 신길동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,65세,부상신고,승용,남,52세,상해없음
2017010900100123,2017년 1월 9일 09시,월요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,52세,경상,승용,남,37세,상해없음
2017010900100136,2017년 1월 9일 10시,월요일,서울특별시 중구 황학동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,여,63세,경상,승용,남,24세,상해없음
2017010900100180,2017년 1월 9일 12시,월요일,서울특별시 영등포구 당산동1가,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,여,62세,경상,승용,여,38세,상해없음
2017011100100120,2017년 1월 11일 08시,수요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,74세,중상,승용,남,68세,상해없음
2017011100100174,2017년 1월 11일 10시,수요일,서울특별시 동대문구 제기동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,68세,경상,화물,남,61세,상해없음
2017011100100320,2017년 1월 11일 15시,수요일,서울특별시 관악구 신림동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,70세,중상,승용,남,62세,상해없음
2017011100100371,2017년 1월 11일 17시,수요일,서울특별시 중랑구 면목동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,여,68세,중상,승용,남,66세,상해없음
2017011200100119,2017년 1월 12일 08시,목요일,서울특별시 송파구 마천동,사망사고,1,0,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,77세,사망,승합,남,69세,상해없음
2017011200100353,2017년 1월 12일 17시,목요일,서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 젖음/습기,맑음,교차로 - 교차로부근,자전거,남,83세,경상,승합,남,55세,상해없음
2017011200100543,2017년 1월 12일 23시,목요일,서울특별시 송파구 송파동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,18세,부상신고,기타불명,기타불명,미분류,기타불명
2017011300100266,2017년 1월 13일 13시,금요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,18세,경상,승용,남,62세,상해없음
2017011300100326,2017년 1월 13일 15시,금요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,46세,경상,승용,남,47세,상해없음
2017011400100410,2017년 1월 14일 18시,토요일,서울특별시 강서구 내발산동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,56세,상해없음,보행자,여,58세,중상
2017011500100224,2017년 1월 15일 14시,일요일,서울특별시 도봉구 도봉동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,41세,부상신고,승용,남,75세,상해없음
2017011500100359,2017년 1월 15일 19시,일요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,57세,경상,승용,남,73세,상해없음
2017011700100187,2017년 1월 17일 11시,화요일,서울특별시 용산구 효창동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,15세,부상신고,승용,남,62세,상해없음
2017011700100329,2017년 1월 17일 16시,화요일,서울특별시 송파구 문정동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,31세,중상,화물,남,56세,상해없음
2017011700100395,2017년 1월 17일 18시,화요일,서울특별시 송파구 가락동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,30세,중상,승용,남,69세,상해없음
2017011700100545,2017년 1월 17일 22시,화요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,16세,상해없음,자전거,여,46세,중상
2017011800100110,2017년 1월 18일 08시,수요일,서울특별시 송파구 방이동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,44세,부상신고,승용,남,58세,상해없음
2017011800100271,2017년 1월 18일 13시,수요일,서울특별시 노원구 월계동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,자전거,남,16세,상해없음,보행자,남,50세,중상
2017011800100394,2017년 1월 18일 18시,수요일,서울특별시 성북구 정릉동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,11세,상해없음,보행자,여,61세,중상
2017011900100063,2017년 1월 19일 05시,목요일,서울특별시 강북구 미아동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,64세,경상,승용,남,52세,상해없음
2017011900100096,2017년 1월 19일 07시,목요일,서울특별시 중랑구 묵동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,49세,상해없음,보행자,여,30세,부상신고
2017011900100503,2017년 1월 19일 21시,목요일,서울특별시 중랑구 묵동,부상신고사고,0,0,0,1,차대차 - 기타,불법유턴,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,56세,부상신고,승용,남,62세,상해없음
2017012000100366,2017년 1월 20일 16시,금요일,서울특별시 동대문구 장안동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,65세,부상신고,화물,남,46세,상해없음
2017012000100510,2017년 1월 20일 21시,금요일,서울특별시 동대문구 휘경동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,56세,중상,승용,남,56세,상해없음
2017012100100202,2017년 1월 21일 11시,토요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,72세,경상,승용,남,64세,상해없음
2017012100100250,2017년 1월 21일 13시,토요일,서울특별시 동작구 신대방동,경상사고,0,0,1,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,63세,부상신고,보행자,여,58세,경상
2017012400100155,2017년 1월 24일 09시,화요일,서울특별시 용산구 동자동,경상사고,0,0,1,0,차대차 - 정면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,남,60세,경상,화물,남,37세,상해없음
2017012400100386,2017년 1월 24일 15시,화요일,서울특별시 중랑구 망우동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,74세,경상,승용,남,69세,상해없음
2017012500100187,2017년 1월 25일 09시,수요일,서울특별시 강북구 번동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,69세,중상,승용,남,47세,상해없음
2017012500100403,2017년 1월 25일 15시,수요일,서울특별시 강동구 길동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,61세,상해없음,보행자,여,73세,경상
2017012500100736,2017년 1월 25일 22시,수요일,서울특별시 노원구 중계동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,55세,부상신고,승용,남,42세,상해없음
2017012600100475,2017년 1월 26일 16시,목요일,서울특별시 동대문구 제기동,중상사고,0,1,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,68세,경상,원동기,남,47세,중상
2017013100100121,2017년 1월 31일 10시,화요일,서울특별시 동대문구 회기동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,57세,부상신고,화물,남,60세,상해없음
2017013100100122,2017년 1월 31일 10시,화요일,서울특별시 구로구 개봉동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,73세,경상,자전거,남,12세,상해없음
2017020100100462,2017년 2월 1일 23시,수요일,서울특별시 동대문구 청량리동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,68세,중상,승용,여,26세,상해없음
2017020300100087,2017년 2월 3일 06시,금요일,서울특별시 은평구 대조동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,52세,경상,승용,남,52세,상해없음
2017020300100154,2017년 2월 3일 09시,금요일,서울특별시 송파구 잠실동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,65세,중상,승용,남,46세,상해없음
2017020300100321,2017년 2월 3일 16시,금요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,10세,경상,승용,여,31세,상해없음
2017020300100460,2017년 2월 3일 20시,금요일,서울특별시 도봉구 창동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,38세,상해없음,보행자,남,54세,경상
2017020300100545,2017년 2월 3일 23시,금요일,서울특별시 서대문구 창천동,중상사고,0,1,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,26세,부상신고,원동기,남,19세,중상
2017020600100143,2017년 2월 6일 10시,월요일,서울특별시 서대문구 북가좌동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,56세,상해없음,보행자,여,68세,경상
2017020600100194,2017년 2월 6일 12시,월요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,단일로 - 기타,자전거,여,55세,경상,화물,남,27세,상해없음
2017020700100216,2017년 2월 7일 12시,화요일,서울특별시 노원구 중계동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,57세,중상,승용,남,30세,상해없음
2017020800100224,2017년 2월 8일 13시,수요일,서울특별시 노원구 중계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,상해없음,보행자,남,10세,경상
2017020800100330,2017년 2월 8일 17시,수요일,서울특별시 중랑구 면목동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,12세,부상신고,승용,여,35세,상해없음
2017020900100278,2017년 2월 9일 15시,목요일,서울특별시 성북구 장위동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,여,53세,경상,승용,남,61세,상해없음
2017020900100352,2017년 2월 9일 18시,목요일,서울특별시 서대문구 남가좌동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,17세,중상,승용,남,58세,상해없음
2017020900100444,2017년 2월 9일 20시,목요일,서울특별시 마포구 성산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,40세,경상,승용,여,55세,기타불명
2017021000100223,2017년 2월 10일 12시,금요일,서울특별시 송파구 문정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,13세,부상신고,승용,남,59세,상해없음
2017021000100316,2017년 2월 10일 16시,금요일,서울특별시 영등포구 당산동4가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,53세,경상,승용,여,29세,상해없음
2017021000100317,2017년 2월 10일 16시,금요일,서울특별시 동작구 상도동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,74세,경상,승용,남,39세,상해없음
2017021000100320,2017년 2월 10일 16시,금요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,여,62세,상해없음,보행자,여,74세,경상
2017021000100377,2017년 2월 10일 18시,금요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,56세,중상,승용,남,62세,상해없음
2017021100100145,2017년 2월 11일 09시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,73세,경상,승용,여,32세,상해없음
2017021300100104,2017년 2월 13일 08시,월요일,서울특별시 도봉구 창동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,59세,상해없음,보행자,남,66세,경상
2017021300100153,2017년 2월 13일 10시,월요일,서울특별시 마포구 망원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,미분류 - 미분류,자전거,여,51세,경상,이륜,남,23세,상해없음
2017021300100241,2017년 2월 13일 13시,월요일,서울특별시 도봉구 방학동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,78세,부상신고,승용,여,64세,상해없음
2017021400100159,2017년 2월 14일 09시,화요일,서울특별시 마포구 합정동,중상사고,0,1,0,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,79세,중상,승용,남,42세,상해없음
2017021400100289,2017년 2월 14일 14시,화요일,서울특별시 성북구 석관동,부상신고사고,0,0,0,1,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,66세,부상신고,이륜,남,22세,상해없음
2017021400100419,2017년 2월 14일 18시,화요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,21세,경상,승용,남,58세,상해없음
2017021400100420,2017년 2월 14일 18시,화요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,74세,중상,승용,여,42세,상해없음
2017021400100472,2017년 2월 14일 19시,화요일,서울특별시 중랑구 망우동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,58세,경상,승용,남,70세,상해없음
2017021400100557,2017년 2월 14일 22시,화요일,서울특별시 종로구 숭인동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,39세,경상,승합,남,55세,상해없음
2017021500100282,2017년 2월 15일 14시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,32세,상해없음,보행자,여,68세,경상
2017021500100482,2017년 2월 15일 21시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,39세,상해없음,보행자,여,32세,경상
2017021500100483,2017년 2월 15일 21시,수요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,32세,경상,승용,남,49세,상해없음
2017021600100107,2017년 2월 16일 08시,목요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,24세,상해없음,보행자,여,66세,경상
2017021600100485,2017년 2월 16일 21시,목요일,서울특별시 영등포구 대림동,부상신고사고,0,0,0,1,차대차 - 정면충돌,직진우회전진행방해,포장 - 젖음/습기,비,교차로 - 교차로안,자전거,남,46세,부상신고,승용,남,28세,상해없음
2017021700100016,2017년 2월 17일 00시,금요일,서울특별시 마포구 연남동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,자전거,남,28세,부상신고,승용,남,40세,상해없음
2017021700100100,2017년 2월 17일 05시,금요일,서울특별시 양천구 신월동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 젖음/습기,비,교차로 - 교차로안,자전거,남,63세,중상,승용,남,60세,상해없음
2017021700100108,2017년 2월 17일 06시,금요일,서울특별시 은평구 녹번동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,68세,중상,승용,남,63세,상해없음
2017021700100406,2017년 2월 17일 17시,금요일,서울특별시 송파구 가락동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,71세,부상신고,승용,남,47세,상해없음
2017021700100438,2017년 2월 17일 18시,금요일,서울특별시 송파구 오금동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,포장 - 건조,흐림,교차로 - 교차로부근,자전거,남,13세,경상,승용,남,72세,상해없음
2017021700100487,2017년 2월 17일 19시,금요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,61세,상해없음,보행자,남,14세,경상
2017021800100184,2017년 2월 18일 10시,토요일,서울특별시 영등포구 대림동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,58세,경상,승용,남,41세,상해없음
2017021900100247,2017년 2월 19일 16시,일요일,서울특별시 양천구 신정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,14세,부상신고,승용,여,51세,상해없음
2017022000100043,2017년 2월 20일 05시,월요일,서울특별시 동대문구 전농동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 서리/결빙,흐림,교차로 - 교차로부근,자전거,여,64세,부상신고,승용,남,55세,상해없음
2017022000100072,2017년 2월 20일 07시,월요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,24세,경상,승용,남,45세,상해없음
2017022000100227,2017년 2월 20일 13시,월요일,서울특별시 동대문구 장안동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,66세,부상신고,승용,여,51세,상해없음
2017022000100282,2017년 2월 20일 15시,월요일,서울특별시 중랑구 면목동,경상사고,0,0,1,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,부상신고,보행자,여,59세,경상
2017022100100035,2017년 2월 21일 01시,화요일,서울특별시 광진구 능동,부상신고사고,0,0,0,1,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,25세,부상신고,승용,남,53세,상해없음
2017022100100054,2017년 2월 21일 04시,화요일,서울특별시 동작구 신대방동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,49세,경상,승용,남,61세,상해없음
2017022100100091,2017년 2월 21일 07시,화요일,서울특별시 강서구 화곡동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,40세,부상신고,승용,남,34세,상해없음
