사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020010100100101,2020년 1월 1일 08시,수요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,남,43세,상해없음,자전거,남,76세,경상
2020010200100312,2020년 1월 2일 16시,목요일,서울특별시 송파구 잠실동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,자전거,남,64세,중상
2020010200100341,2020년 1월 2일 17시,목요일,서울특별시 송파구 풍납동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,22세,상해없음,자전거,여,53세,경상
2020010400100045,2020년 1월 4일 03시,토요일,서울특별시 중랑구 상봉동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,여,34세,상해없음,자전거,남,52세,중상
2020010400100306,2020년 1월 4일 16시,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,64세,경상,자전거,여,20세,상해없음
2020010500100263,2020년 1월 5일 16시,일요일,서울특별시 서대문구 홍은동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,23세,상해없음,자전거,남,69세,경상
2020010800100223,2020년 1월 8일 11시,수요일,서울특별시 도봉구 창동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,70세,상해없음,자전거,남,60세,경상
2020010800100431,2020년 1월 8일 18시,수요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,원동기,남,19세,상해없음,자전거,여,10세,경상
2020010800100546,2020년 1월 8일 21시,수요일,서울특별시 마포구 동교동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,자전거,여,33세,경상
2020010900100002,2020년 1월 9일 00시,목요일,서울특별시 성북구 삼선동5가,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,36세,상해없음,자전거,남,26세,부상신고
2020010900100120,2020년 1월 9일 09시,목요일,서울특별시 도봉구 방학동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,64세,상해없음,자전거,남,73세,경상
2020010900100380,2020년 1월 9일 18시,목요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,61세,상해없음,자전거,남,31세,경상
2020010900100504,2020년 1월 9일 21시,목요일,서울특별시 은평구 갈현동,경상사고,0,0,1,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,자전거,남,22세,경상
2020011100100201,2020년 1월 11일 12시,토요일,서울특별시 강동구 길동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,76세,기타불명,자전거,여,26세,중상
2020011200100100,2020년 1월 12일 10시,일요일,서울특별시 성북구 종암동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,자전거,남,67세,경상
2020011200100116,2020년 1월 12일 11시,일요일,서울특별시 은평구 구산동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,76세,상해없음,자전거,여,57세,경상
2020011200100176,2020년 1월 12일 14시,일요일,서울특별시 성북구 정릉동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,자전거,남,71세,경상
2020011300100281,2020년 1월 13일 15시,월요일,서울특별시 강북구 번동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,66세,상해없음,자전거,여,65세,경상
2020011300100533,2020년 1월 13일 21시,월요일,서울특별시 송파구 문정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,자전거,남,30세,경상
2020011400100093,2020년 1월 14일 08시,화요일,서울특별시 동대문구 청량리동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,자전거,남,49세,중상
2020011400100305,2020년 1월 14일 14시,화요일,서울특별시 중랑구 상봉동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,화물,남,46세,상해없음,자전거,남,89세,경상
2020011400100331,2020년 1월 14일 15시,화요일,서울특별시 중랑구 상봉동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,64세,상해없음,자전거,남,61세,경상
2020011400100436,2020년 1월 14일 18시,화요일,서울특별시 양천구 목동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,자전거,남,17세,부상신고
2020011600100086,2020년 1월 16일 08시,목요일,서울특별시 영등포구 영등포동1가,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,64세,상해없음,자전거,여,52세,중상
2020011600100566,2020년 1월 16일 21시,목요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,51세,상해없음,자전거,여,29세,경상
2020011600100614,2020년 1월 16일 23시,목요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,기타불명,자전거,남,23세,경상
2020011700100052,2020년 1월 17일 06시,금요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,상해없음,자전거,여,58세,경상
2020011700100120,2020년 1월 17일 09시,금요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,51세,상해없음,자전거,남,56세,경상
2020011700100122,2020년 1월 17일 09시,금요일,서울특별시 노원구 중계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,자전거,여,29세,경상
2020011700100195,2020년 1월 17일 12시,금요일,서울특별시 성북구 하월곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,기타 - 기타,승용,여,51세,상해없음,자전거,남,13세,경상
2020011700100245,2020년 1월 17일 14시,금요일,서울특별시 동대문구 답십리동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,자전거,여,64세,중상
2020011700100327,2020년 1월 17일 16시,금요일,서울특별시 마포구 상암동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,42세,경상,자전거,남,11세,경상
2020011700100365,2020년 1월 17일 17시,금요일,서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,51세,기타불명,자전거,남,14세,경상
2020011800100103,2020년 1월 18일 08시,토요일,서울특별시 노원구 월계동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,자전거,여,77세,중상
2020011800100291,2020년 1월 18일 14시,토요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,자전거,남,70세,경상
2020011800100357,2020년 1월 18일 16시,토요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,자전거,남,81세,중상
2020012000100213,2020년 1월 20일 11시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,자전거,남,49세,경상
2020012000100214,2020년 1월 20일 11시,월요일,서울특별시 강동구 고덕동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,53세,상해없음,자전거,남,62세,경상
2020012000100561,2020년 1월 20일 19시,월요일,서울특별시 영등포구 문래동3가,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,42세,상해없음,자전거,여,61세,중상
2020012100100354,2020년 1월 21일 14시,화요일,서울특별시 송파구 문정동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,자전거,여,50세,경상
2020012100100454,2020년 1월 21일 16시,화요일,서울특별시 송파구 석촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,36세,상해없음,자전거,남,63세,경상
2020012200100077,2020년 1월 22일 07시,수요일,서울특별시 구로구 신도림동,사망사고,1,0,0,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,자전거,남,45세,사망
2020012200100349,2020년 1월 22일 16시,수요일,서울특별시 강북구 번동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,흐림,교차로 - 교차로안,승용,남,66세,상해없음,자전거,남,80세,중상
2020012200100716,2020년 1월 22일 23시,수요일,서울특별시 영등포구 영등포동4가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,자전거,여,49세,경상
2020012200100721,2020년 1월 22일 23시,수요일,서울특별시 강남구 자곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,자전거,남,51세,경상
2020012300100110,2020년 1월 23일 08시,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 측면충돌,과속,포장 - 건조,맑음,단일로 - 교량,승용,남,29세,상해없음,자전거,남,41세,중상
2020012300100434,2020년 1월 23일 16시,목요일,서울특별시 강북구 번동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,56세,상해없음,자전거,남,59세,경상
2020012300100559,2020년 1월 23일 18시,목요일,서울특별시 은평구 역촌동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,자전거,남,62세,중상
2020012300100745,2020년 1월 23일 23시,목요일,서울특별시 종로구 종로6가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,52세,상해없음,자전거,여,20세,경상
2020012500100163,2020년 1월 25일 14시,토요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,자전거,남,9세,경상
2020012500100245,2020년 1월 25일 18시,토요일,서울특별시 강동구 명일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,자전거,여,54세,경상
2020012600100093,2020년 1월 26일 11시,일요일,서울특별시 서대문구 홍제동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,자전거,남,52세,중상
2020012700100246,2020년 1월 27일 17시,월요일,서울특별시 중랑구 면목동,중상사고,0,1,0,0,차대차 - 기타,기타,포장 - 건조,흐림,단일로 - 기타,승용,남,37세,상해없음,자전거,남,53세,중상
2020012800100065,2020년 1월 28일 07시,화요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,맑음,교차로 - 교차로안,승용,남,73세,상해없음,자전거,남,77세,경상
2020012800100348,2020년 1월 28일 17시,화요일,서울특별시 중랑구 중화동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,자전거,남,23세,경상
2020012800100349,2020년 1월 28일 17시,화요일,서울특별시 송파구 잠실동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,28세,경상,자전거,남,63세,경상
2020012900100086,2020년 1월 29일 08시,수요일,서울특별시 노원구 상계동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,39세,상해없음,자전거,남,64세,중상
2020012900100113,2020년 1월 29일 09시,수요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,자전거,남,19세,경상
2020012900100134,2020년 1월 29일 10시,수요일,서울특별시 금천구 가산동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,자전거,여,48세,중상
2020012900100269,2020년 1월 29일 15시,수요일,서울특별시 동대문구 제기동,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,53세,상해없음,자전거,남,80세,부상신고
2020012900100334,2020년 1월 29일 17시,수요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,자전거,남,53세,경상
2020013000100134,2020년 1월 30일 09시,목요일,서울특별시 성북구 길음동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,65세,상해없음,자전거,남,30세,중상
2020013000100296,2020년 1월 30일 14시,목요일,서울특별시 동작구 신대방동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,57세,상해없음,자전거,남,13세,경상
2020013000100338,2020년 1월 30일 15시,목요일,서울특별시 동작구 대방동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,자전거,남,69세,경상
2020013100100138,2020년 1월 31일 10시,금요일,서울특별시 강동구 길동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,특수,남,26세,상해없음,자전거,여,48세,경상
2020013100100349,2020년 1월 31일 17시,금요일,서울특별시 성북구 석관동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,61세,상해없음,자전거,남,15세,경상
2020020100100168,2020년 2월 1일 12시,토요일,서울특별시 영등포구 양평동6가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,36세,상해없음,자전거,여,36세,경상
2020020100100284,2020년 2월 1일 16시,토요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,자전거,여,9세,경상
2020020200100114,2020년 2월 2일 10시,일요일,서울특별시 마포구 성산동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,48세,상해없음,자전거,남,32세,경상
2020020300100075,2020년 2월 3일 08시,월요일,서울특별시 노원구 중계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,자전거,남,44세,경상
2020020300100177,2020년 2월 3일 11시,월요일,서울특별시 송파구 석촌동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,자전거,여,58세,중상
2020020300100570,2020년 2월 3일 22시,월요일,서울특별시 노원구 월계동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,자전거,여,60세,경상
2020020400100031,2020년 2월 4일 04시,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,자전거,남,29세,경상
2020020400100347,2020년 2월 4일 16시,화요일,서울특별시 영등포구 대림동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,자전거,남,78세,경상
2020020400100382,2020년 2월 4일 17시,화요일,서울특별시 중랑구 망우동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,42세,상해없음,자전거,남,27세,경상
2020020500100002,2020년 2월 5일 00시,수요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,자전거,남,32세,중상
2020020500100341,2020년 2월 5일 15시,수요일,서울특별시 강서구 내발산동,중상사고,0,1,0,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승합,여,23세,상해없음,자전거,여,47세,중상
2020020500100465,2020년 2월 5일 18시,수요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,75세,상해없음,자전거,여,68세,중상
2020020600100285,2020년 2월 6일 13시,목요일,서울특별시 동대문구 휘경동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,51세,상해없음,자전거,남,82세,중상
2020020600100498,2020년 2월 6일 19시,목요일,서울특별시 중랑구 상봉동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,기타,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,57세,경상
2020020700100050,2020년 2월 7일 05시,금요일,서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,자전거,남,77세,경상
2020020700100532,2020년 2월 7일 19시,금요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,36세,상해없음,자전거,남,14세,경상
2020020800100241,2020년 2월 8일 13시,토요일,서울특별시 서초구 서초동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,자전거,남,15세,경상
2020021100100330,2020년 2월 11일 15시,화요일,서울특별시 노원구 중계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,51세,상해없음,자전거,남,43세,경상
2020021100100433,2020년 2월 11일 18시,화요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,53세,상해없음,자전거,남,39세,경상
2020021100100526,2020년 2월 11일 20시,화요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,78세,상해없음,자전거,남,44세,경상
2020021200100108,2020년 2월 12일 08시,수요일,서울특별시 강북구 미아동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,36세,상해없음,자전거,남,63세,중상
2020021300100041,2020년 2월 13일 06시,목요일,서울특별시 종로구 적선동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,흐림,교차로 - 교차로횡단보도내,승용,남,70세,상해없음,자전거,남,37세,중상
2020021400100051,2020년 2월 14일 06시,금요일,서울특별시 성북구 안암동4가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,자전거,여,58세,경상
2020021400100288,2020년 2월 14일 14시,금요일,서울특별시 강동구 천호동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,자전거,남,81세,경상
2020021400100588,2020년 2월 14일 21시,금요일,서울특별시 성북구 석관동,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,29세,경상,자전거,여,26세,중상
2020021500100126,2020년 2월 15일 09시,토요일,서울특별시 영등포구 당산동5가,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,상해없음,자전거,남,25세,중상
2020021500100170,2020년 2월 15일 11시,토요일,서울특별시 용산구 이촌동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,49세,경상,자전거,남,66세,중상
2020021500100403,2020년 2월 15일 18시,토요일,서울특별시 동대문구 장안동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,자전거,남,67세,경상
2020021600100191,2020년 2월 16일 12시,일요일,서울특별시 은평구 응암동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,눈,교차로 - 교차로부근,자전거,남,11세,상해없음,자전거,여,69세,중상
2020021600100418,2020년 2월 16일 20시,일요일,서울특별시 용산구 용산동1가,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,21세,상해없음,자전거,여,59세,중상
2020021800100076,2020년 2월 18일 07시,화요일,서울특별시 동대문구 전농동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,자전거,남,53세,중상
2020021800100282,2020년 2월 18일 13시,화요일,서울특별시 영등포구 신길동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,자전거,남,41세,부상신고
2020021900100098,2020년 2월 19일 08시,수요일,서울특별시 성동구 마장동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,건설기계,남,49세,상해없음,자전거,남,72세,경상
2020021900100100,2020년 2월 19일 08시,수요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,자전거,남,28세,경상
2020021900100240,2020년 2월 19일 12시,수요일,서울특별시 송파구 잠실동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,남,35세,상해없음,자전거,여,48세,중상
2020022000100136,2020년 2월 20일 09시,목요일,서울특별시 은평구 신사동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,81세,상해없음,자전거,남,26세,경상
2020022000100318,2020년 2월 20일 14시,목요일,서울특별시 중랑구 망우동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,자전거,남,60세,중상
2020022000100353,2020년 2월 20일 15시,목요일,서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,자전거,남,53세,경상
2020022000100401,2020년 2월 20일 16시,목요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,65세,상해없음,자전거,여,29세,중상
2020022000100589,2020년 2월 20일 20시,목요일,서울특별시 양천구 신월동,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,흐림,단일로 - 기타,이륜,남,18세,부상신고,자전거,여,43세,경상
2020022000100590,2020년 2월 20일 20시,목요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,자전거,남,69세,경상
2020022000100632,2020년 2월 20일 21시,목요일,서울특별시 서초구 반포동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,자전거,남,47세,중상
2020022100100080,2020년 2월 21일 06시,금요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,신호위반,비포장 - 건조,맑음,기타 - 기타,이륜,남,51세,상해없음,자전거,남,41세,경상
2020022100100125,2020년 2월 21일 08시,금요일,서울특별시 동대문구 답십리동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 기타,흐림,교차로 - 교차로안,화물,남,54세,상해없음,자전거,남,61세,중상
2020022100100126,2020년 2월 21일 08시,금요일,서울특별시 동작구 노량진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,자전거,남,33세,경상
2020022100100169,2020년 2월 21일 09시,금요일,서울특별시 강동구 성내동,부상신고사고,0,0,0,1,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,자전거,남,61세,부상신고
2020022100100172,2020년 2월 21일 09시,금요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,75세,상해없음,자전거,남,50세,중상
2020022100100311,2020년 2월 21일 14시,금요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,35세,상해없음,자전거,남,50세,경상
2020022100100342,2020년 2월 21일 15시,금요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,45세,상해없음,자전거,여,58세,중상
2020022100100376,2020년 2월 21일 16시,금요일,서울특별시 영등포구 신길동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,기타불명,기타불명,미분류,기타불명,자전거,남,43세,중상
2020022100100497,2020년 2월 21일 19시,금요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,이륜,여,24세,상해없음,자전거,남,80세,경상
